tanggal,tn,tx,tavg,rh_avg,rr,source_file,month,day_of_year,rain3,rain3_valid_days,rain7,rain7_valid_days,rain14,rain14_valid_days,temp_range,rainfall_anomaly,score_rr,score_rain3,score_rain7,score_rain14,score_rh_avg,score_temp_range,fri,risk_level,confidence
2025-04-05,23.3,28.7,25.3,90.0,44.2,laporan_iklim_harian-april-2025.xlsx,4,95,52.20000000000003,2,133.50000000000003,6,233.8,12,5.399999999999999,94.47852760736195,64.2,77.28531855955679,80.61658398299079,81.97662497436949,83.33333333333333,88.26530612244899,77.53700972516427,High,0.7936507936507936
2025-04-06,23.5,32.1,26.3,88.0,0.5,laporan_iklim_harian-april-2025.xlsx,4,96,52.70000000000003,3,134.00000000000003,6,169.4,12,8.600000000000001,48.2361963190184,2.0,77.38425009893155,80.6756437514765,75.37420545417265,79.16666666666667,62.5,56.86561712792505,Medium,0.9047619047619048
2025-04-07,24.4,30.5,25.6,90.0,18.7,laporan_iklim_harian-april-2025.xlsx,4,97,63.400000000000034,3,133.50000000000003,6,186.6,12,6.100000000000001,83.43558282208589,38.266666666666666,79.50138504155125,80.61658398299079,77.13758458068484,83.33333333333333,84.6938775510204,70.47727136314708,High,0.9047619047619048
2025-04-08,24.4,30.5,26.8,87.0,29.1,laporan_iklim_harian-april-2025.xlsx,4,98,48.300000000000026,3,162.50000000000003,6,200.7,12,6.100000000000001,89.41717791411043,49.1,76.51365255243371,84.04205055516182,78.5831453762559,77.08333333333333,84.6938775510204,72.30893426403966,High,0.9047619047619048
2025-04-09,24.2,29.8,26.3,92.0,0.5,laporan_iklim_harian-april-2025.xlsx,4,99,48.300000000000026,3,101.00000000000004,6,193.2,12,5.600000000000001,48.2361963190184,2.0,76.51365255243371,76.7776990314198,77.81423005946279,87.5,87.24489795918367,61.31254306502355,Medium,0.9047619047619048
2025-04-10,23.0,33.3,27.8,80.0,4.0,laporan_iklim_harian-april-2025.xlsx,4,100,33.60000000000003,3,105.00000000000004,7,197.2,13,10.299999999999995,65.79754601226993,16.0,68.3111954459203,77.25017717930545,78.22431822841911,43.75,24.444444444444496,47.301364155588466,Medium,0.9761904761904763
2025-04-11,22.4,29.4,26.6,87.0,2.0,laporan_iklim_harian-april-2025.xlsx,4,101,6.500000000000028,3,99.00000000000004,7,197.5,13,7.0,57.82208588957055,8.0,34.14634146341466,76.54145995747697,78.25507484109083,77.08333333333333,80.10204081632654,51.71380089286254,Medium,0.9761904761904763
2025-04-12,24.9,31.9,27.9,80.0,2.2,laporan_iklim_harian-april-2025.xlsx,4,102,8.200000000000028,3,57.000000000000014,7,190.5,13,7.0,59.43251533742331,8.8,37.60162601626018,56.37065637065636,77.53742054541726,43.75,80.10204081632654,44.50747183584119,Medium,0.9761904761904763
2025-04-13,23.6,32.5,27.3,81.0,0.0,laporan_iklim_harian-april-2025.xlsx,4,103,4.200000000000029,3,56.500000000000014,7,190.5,13,8.899999999999999,21.012269938650302,0.0,29.47154471544718,56.04890604890604,77.53742054541726,50.0,56.25000000000007,37.99288690496708,Medium,0.9761904761904763
2025-04-14,24.0,35.0,28.8,76.0,0.0,laporan_iklim_harian-april-2025.xlsx,4,104,2.2000000000000286,3,37.80000000000001,7,171.3,13,11.0,21.012269938650302,0.0,25.406504065040682,42.55404323458765,75.5689973344269,23.214285714285715,20.555555555555575,25.58678322211517,Low,0.9761904761904763
2025-04-15,23.7,32.9,27.8,80.0,29.5,laporan_iklim_harian-april-2025.xlsx,4,105,29.50000000000003,3,38.20000000000002,7,200.7,13,9.2,89.57055214723927,49.5,64.42125237191651,42.874299439551635,78.5831453762559,43.75,50.00000000000007,53.611209927941644,Medium,0.9761904761904763
2025-04-16,22.8,34.5,27.5,81.0,3.1,laporan_iklim_harian-april-2025.xlsx,4,106,32.60000000000003,3,40.80000000000001,7,141.8,13,11.7,63.19018404907976,12.4,67.36242884250474,44.95596477181744,66.1361954108068,50.0,16.666666666666686,39.929500025354244,Medium,0.9761904761904763
2025-04-17,24.0,33.5,28.4,76.0,11.3,laporan_iklim_harian-april-2025.xlsx,4,107,43.90000000000003,3,48.100000000000016,7,153.10000000000002,14,9.5,75.15337423312883,28.4,75.64305500593589,50.64350064350064,70.31828275351592,23.214285714285715,42.500000000000085,46.714107230206736,Medium,1.0
2025-04-18,24.4,34.9,28.8,70.0,0.0,laporan_iklim_harian-april-2025.xlsx,4,108,14.400000000000029,3,46.100000000000016,7,145.10000000000002,14,10.5,21.012269938650302,0.0,50.094876660341555,49.19935948759006,67.35751295336789,12.5,23.333333333333357,29.509630550543616,Low,1.0
2025-04-19,24.2,32.4,27.0,84.0,0.0,laporan_iklim_harian-april-2025.xlsx,4,109,11.30000000000003,3,43.90000000000001,7,100.9,14,8.2,21.012269938650302,0.0,43.90243902439025,47.43795036028822,50.99925980754996,65.0,70.83333333333336,41.37110633967628,Medium,1.0
2025-04-20,24.2,33.1,28.5,76.0,0.1,laporan_iklim_harian-april-2025.xlsx,4,110,0.1000000000000284,3,44.000000000000014,7,100.5,14,8.900000000000002,42.714723926380366,0.4,1.2500000000003473,47.51801441152921,50.85122131754256,23.214285714285715,56.25,24.482467150626565,Low,1.0
2025-04-21,24.3,32.8,27.8,81.0,0.0,laporan_iklim_harian-april-2025.xlsx,4,111,0.1000000000000284,3,44.000000000000014,7,81.80000000000001,14,8.499999999999996,21.012269938650302,0.0,1.2500000000003473,47.51801441152921,41.39107611548557,50.0,64.58333333333343,28.70430977327802,Low,1.0
2025-04-22,24.8,34.3,28.4,80.0,0.0,laporan_iklim_harian-april-2025.xlsx,4,112,0.1000000000000284,3,14.500000000000014,7,52.7,14,9.499999999999996,21.012269938650302,0.0,1.2500000000003473,22.834645669291323,26.115485564304464,43.75,42.50000000000017,19.224245406824238,Low,1.0
2025-04-23,23.0,30.6,26.3,87.0,82.7,laporan_iklim_harian-april-2025.xlsx,4,113,82.70000000000003,3,94.10000000000002,7,134.9,14,7.600000000000001,99.079754601227,83.08,83.32014246141671,75.96267422631703,63.582531458179126,77.08333333333333,77.0408163265306,78.3053052210284,High,1.0
2025-04-24,23.0,33.0,28.2,75.0,0.0,laporan_iklim_harian-april-2025.xlsx,4,114,82.70000000000003,3,82.80000000000003,7,130.9,14,10.0,21.012269938650302,0.0,83.32014246141671,72.97297297297297,62.102146558105105,21.42857142857143,30.000000000000107,41.53447480832553,Medium,1.0
2025-04-25,23.8,33.2,27.9,83.0,20.5,laporan_iklim_harian-april-2025.xlsx,4,115,103.20000000000005,3,103.30000000000004,7,149.4,14,9.400000000000002,84.8159509202454,40.5,87.37633557578157,77.04937396645406,68.94892672094744,60.0,45.00000000000003,61.80256588221918,Medium,1.0
2025-04-26,23.3,30.3,26.2,86.0,17.5,laporan_iklim_harian-april-2025.xlsx,4,116,38.00000000000003,3,120.80000000000004,7,164.7,14,7.0,82.28527607361963,36.666666666666664,72.48576850094877,79.11646586345381,74.61139896373057,75.0,80.10204081632654,66.25773626519653,High,1.0
2025-04-27,23.6,33.4,28.2,82.0,2.0,laporan_iklim_harian-april-2025.xlsx,4,117,40.00000000000003,3,122.70000000000002,7,166.7,14,9.799999999999995,57.82208588957055,8.0,74.38330170777989,79.3408929836995,75.09739594012713,55.0,35.00000000000021,49.78753388312364,Medium,1.0
2025-04-28,24.1,33.0,27.3,87.0,0.0,laporan_iklim_harian-april-2025.xlsx,4,118,19.50000000000003,3,122.70000000000002,7,166.7,14,8.899999999999999,21.012269938650302,0.0,54.933586337760914,79.3408929836995,75.09739594012713,77.08333333333333,56.25000000000007,50.39759080911983,Medium,1.0
2025-04-29,23.0,32.4,27.3,82.0,45.0,laporan_iklim_harian-april-2025.xlsx,4,119,47.00000000000003,3,167.70000000000002,7,182.2,14,9.4,94.6319018404908,65.0,76.25643055005936,84.65627214741318,76.68648759483288,55.0,45.00000000000007,66.86837569160716,High,1.0
2025-04-30,23.4,32.4,26.4,87.0,,laporan_iklim_harian-april-2025.xlsx,4,120,45.00000000000003,2,85.00000000000001,6,179.1,13,9.0,,,75.86070439256035,74.38867438867437,76.36866926389173,77.08333333333333,54.166666666666714,71.53974528426987,High,0.6130952380952381
2025-05-01,24.3,33.6,27.9,85.0,3.5,laporan_iklim_harian-mei-2025.xlsx,5,121,48.50000000000003,2,88.50000000000001,6,171.3,13,9.3,64.49386503067484,14.0,76.55322516818362,75.3012048192771,75.5689973344269,70.0,47.50000000000006,55.28772548997099,Medium,0.8174603174603176
2025-05-02,22.8,32.0,27.5,84.0,16.8,laporan_iklim_harian-mei-2025.xlsx,5,122,20.30000000000003,2,84.80000000000001,6,188.1,13,9.2,81.59509202453987,35.733333333333334,55.69259962049336,74.25997425997426,77.29136764404348,65.0,50.00000000000007,56.189986160832504,Medium,0.8174603174603176
2025-05-03,22.0,34.0,26.9,78.0,7.6,laporan_iklim_harian-mei-2025.xlsx,5,123,27.900000000000027,3,74.90000000000002,6,195.7,13,12.0,71.24233128834356,23.466666666666665,62.903225806451616,67.88931788931788,78.07053516506049,31.25,15.000000000000012,43.375263027860726,Medium,0.9285714285714285
2025-05-04,22.6,32.4,26.7,87.0,2.1,laporan_iklim_harian-mei-2025.xlsx,5,124,26.50000000000003,3,75.00000000000001,6,197.7,13,9.799999999999995,58.66564417177914,8.4,61.57495256166983,67.95366795366795,78.27557924953865,77.08333333333333,35.00000000000021,49.24809863033805,Medium,0.9285714285714285
2025-05-05,24.5,32.9,28.2,84.0,21.2,laporan_iklim_harian-mei-2025.xlsx,5,125,30.900000000000027,3,96.20000000000002,6,218.9,13,8.399999999999999,85.12269938650306,41.2,65.74952561669829,76.21072525395701,80.44904654500718,65.0,66.66666666666671,62.676418565933936,Medium,0.9285714285714285
2025-05-06,24.7,34.0,29.0,80.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,126,23.300000000000026,3,51.20000000000002,6,218.9,13,9.3,21.012269938650302,0.0,58.53889943074003,52.63835263835263,80.44904654500718,43.75,47.50000000000006,41.33593743640163,Medium,0.9285714285714285
2025-05-07,24.9,33.4,28.6,83.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,127,21.200000000000028,3,51.20000000000002,7,136.2,13,8.5,21.012269938650302,0.0,56.54648956356736,52.63835263835263,64.06365655070317,60.0,64.58333333333336,44.298916463536685,Medium,0.9761904761904763
2025-05-08,24.3,33.6,27.8,85.0,,laporan_iklim_harian-mei-2025.xlsx,5,128,0.0,2,47.70000000000002,6,136.2,12,9.3,,,0.0,50.38610038610038,64.06365655070317,70.0,47.50000000000006,42.119040950647175,Medium,0.5952380952380952
2025-05-09,23.5,33.2,28.2,80.0,17.0,laporan_iklim_harian-mei-2025.xlsx,5,129,17.00000000000003,2,47.90000000000001,6,132.7,12,9.700000000000005,81.82515337423312,36.0,52.56166982922201,50.514800514800505,62.76831976313841,43.75,37.49999999999998,45.553886019378325,Medium,0.7936507936507936
2025-05-10,24.2,35.7,29.1,78.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,130,17.00000000000003,2,40.30000000000001,6,115.2,12,11.500000000000004,21.012269938650302,0.0,52.56166982922201,44.55564451561248,56.29163582531458,31.25,17.777777777777775,30.179010892384397,Low,0.7936507936507936
2025-05-11,25.2,33.8,28.8,75.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,131,17.00000000000003,3,38.20000000000001,6,113.2,12,8.599999999999998,21.012269938650302,0.0,52.56166982922201,42.87429943955163,55.55144337527757,21.42857142857143,62.50000000000007,35.087908933590626,Medium,0.9047619047619048
2025-05-12,24.1,34.2,28.6,78.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,132,0.0,3,17.000000000000014,6,113.2,12,10.1,21.012269938650302,0.0,0.0,25.90072057646116,55.55144337527757,31.25,27.500000000000117,18.25275242399695,Low,0.9047619047619048
2025-05-13,24.0,35.3,29.8,73.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,133,0.0,3,17.000000000000014,6,68.2,12,11.299999999999995,21.012269938650302,0.0,0.0,25.90072057646116,34.25196850393701,17.857142857142858,18.888888888888932,12.822209698767642,Low,0.9047619047619048
2025-05-14,22.6,33.7,26.7,84.0,7.0,laporan_iklim_harian-mei-2025.xlsx,5,134,7.000000000000028,3,24.00000000000001,6,75.2,13,11.1,69.93865030674846,22.666666666666668,35.162601626016276,31.505204163330653,37.92650918635171,65.0,20.00000000000002,33.967618535004696,Medium,0.9285714285714285
2025-05-15,22.7,33.8,26.9,83.0,2.7,laporan_iklim_harian-mei-2025.xlsx,5,135,9.700000000000028,3,26.700000000000014,7,74.4,13,11.099999999999998,61.579754601227,10.8,40.650406504065046,33.666933546837456,37.506561679790025,60.0,20.000000000000032,31.630777500817633,Low,0.9761904761904763
2025-05-16,24.1,33.2,27.7,81.0,12.4,laporan_iklim_harian-mei-2025.xlsx,5,136,22.10000000000003,3,22.100000000000016,7,70.0,13,9.1,76.68711656441718,29.866666666666667,57.400379506641364,29.983987189751794,35.196850393700785,50.0,52.0833333333334,42.27652568582779,Medium,0.9761904761904763
2025-05-17,24.3,35.2,29.1,78.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,137,15.10000000000003,3,22.100000000000016,7,62.400000000000006,13,10.900000000000002,21.012269938650302,0.0,50.75901328273245,29.983987189751794,31.207349081364832,31.25,21.11111111111112,25.62430230981241,Low,0.9761904761904763
2025-05-18,25.0,,26.2,92.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,138,12.40000000000003,3,22.100000000000016,7,60.3,13,,21.012269938650302,0.0,46.13821138211382,29.983987189751794,30.104986876640417,87.5,,35.130281226528915,Medium,0.8297619047619048
2025-05-19,23.2,33.4,27.2,85.0,44.0,laporan_iklim_harian-mei-2025.xlsx,5,139,44.00000000000003,3,66.10000000000002,7,83.1,13,10.2,94.1717791411043,64.0,75.66284131381084,62.22651222651222,42.07349081364829,70.0,25.00000000000013,58.92389417810386,Medium,0.9761904761904763
2025-05-20,23.8,32.0,28.0,83.0,1.0,laporan_iklim_harian-mei-2025.xlsx,5,140,45.00000000000003,3,67.10000000000002,7,84.1,13,8.2,51.99386503067485,4.0,75.86070439256035,62.870012870012864,42.598425196850386,60.0,70.83333333333336,49.48748532869904,Medium,0.9761904761904763
2025-05-21,25.1,33.0,28.3,86.0,4.7,laporan_iklim_harian-mei-2025.xlsx,5,141,49.70000000000003,3,64.80000000000001,7,88.8,13,7.899999999999999,67.10122699386503,18.8,76.79066086268303,61.38996138996138,45.06561679790026,75.0,75.51020408163265,56.34971867306573,Medium,0.9761904761904763
2025-05-22,24.0,34.2,28.3,78.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,142,5.700000000000029,3,62.100000000000016,7,88.8,14,10.200000000000005,21.012269938650302,0.0,32.52032520325206,59.65250965250964,45.06561679790026,31.25,25.0,28.396003168316884,Low,1.0
2025-05-23,23.8,34.6,28.8,77.0,,laporan_iklim_harian-mei-2025.xlsx,5,143,4.700000000000029,2,49.70000000000002,6,71.8,13,10.8,,,30.487804878048806,51.67310167310166,36.14173228346456,25.0,21.666666666666686,32.61693260656196,Low,0.6130952380952381
2025-05-24,24.5,35.8,29.4,74.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,144,0.0,2,49.70000000000002,6,71.8,13,11.299999999999995,21.012269938650302,0.0,0.0,51.67310167310166,36.14173228346456,19.642857142857142,18.888888888888932,17.14490038407362,Low,0.8174603174603176
2025-05-25,24.5,34.3,28.2,79.0,,laporan_iklim_harian-mei-2025.xlsx,5,145,0.0,1,49.70000000000002,5,71.8,12,9.799999999999995,,,0.0,51.67310167310166,36.14173228346456,37.5,35.00000000000021,29.653517972415653,Low,0.47619047619047616
2025-05-26,23.0,36.0,29.2,71.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,146,0.0,2,5.700000000000014,5,71.8,12,13.0,21.012269938650302,0.0,0.0,8.976377952755913,36.14173228346456,14.285714285714286,9.44444444444445,8.520153730783655,Low,0.746031746031746
2025-05-27,25.0,34.8,29.2,71.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,147,0.0,2,4.700000000000014,5,71.8,12,9.799999999999995,21.012269938650302,0.0,0.0,7.401574803149617,36.14173228346456,14.285714285714286,35.00000000000021,12.117266591676074,Low,0.746031746031746
2025-05-28,22.5,34.2,27.6,80.0,28.6,laporan_iklim_harian-mei-2025.xlsx,5,148,28.60000000000003,3,28.600000000000016,5,93.4,12,11.700000000000005,89.2638036809816,48.6,63.56736242884251,35.18815052041632,47.480314960629926,43.75,16.666666666666657,43.952226559893944,Medium,0.8571428571428572
2025-05-29,23.0,32.5,27.1,81.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,149,28.60000000000003,3,28.600000000000016,5,90.7,12,9.5,21.012269938650302,0.0,63.56736242884251,35.18815052041632,46.06299212598425,50.0,42.500000000000085,36.47299427642939,Medium,0.8571428571428572
2025-05-30,23.8,33.8,28.8,84.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,150,28.60000000000003,3,28.600000000000016,6,78.3,12,9.999999999999996,21.012269938650302,0.0,63.56736242884251,35.18815052041632,39.55380577427821,65.0,30.000000000000195,36.1970756412588,Medium,0.9047619047619048
2025-05-31,23.2,29.3,24.5,96.0,35.8,laporan_iklim_harian-mei-2025.xlsx,5,151,35.800000000000026,3,64.4,6,114.1,12,6.100000000000001,91.18098159509202,55.8,70.39848197343454,61.132561132561115,55.88452997779422,95.83333333333334,84.6938775510204,69.86711519500356,High,0.9047619047619048
2025-06-01,21.2,35.9,28.1,77.0,69.8,laporan_iklim_harian-juni-2025.xlsx,6,152,105.60000000000002,3,134.20000000000002,7,183.9,12,14.7,98.159509202454,77.92,87.85120696478037,80.69926765887078,76.86077506663933,25.0,0.0,60.59120904845062,Medium,0.9523809523809524
2025-06-02,23.3,34.4,28.7,74.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,153,105.60000000000002,3,134.20000000000002,7,139.89999999999998,12,11.099999999999998,21.012269938650302,0.0,87.85120696478037,80.69926765887078,65.43301258327165,19.642857142857142,20.000000000000032,42.164861371542436,Medium,0.9523809523809524
2025-06-03,24.4,33.8,28.1,79.0,28.0,laporan_iklim_harian-juni-2025.xlsx,6,154,97.80000000000004,3,162.20000000000002,7,166.89999999999998,12,9.4,88.88036809815951,48.0,86.30787495053423,84.0066146940704,75.11790034857493,37.5,45.00000000000007,61.74935722907492,Medium,0.9523809523809524
2025-06-04,23.8,32.5,27.6,83.0,1.0,laporan_iklim_harian-juni-2025.xlsx,6,155,29.00000000000003,3,134.60000000000002,7,163.2,12,8.7,51.99386503067485,4.0,63.94686907020873,80.74651547365934,74.05625462620281,60.0,60.416666666666714,51.369476597710936,Medium,0.9523809523809524
2025-06-05,23.4,33.0,27.3,83.0,30.0,laporan_iklim_harian-juni-2025.xlsx,6,156,59.00000000000003,3,164.60000000000002,7,193.2,12,9.6,89.7239263803681,50.0,78.63078749505343,84.2901015828018,77.81423005946279,60.0,40.0000000000001,63.65109574237725,Medium,0.9523809523809524
2025-06-06,23.0,33.2,26.4,86.0,36.6,laporan_iklim_harian-juni-2025.xlsx,6,157,67.60000000000002,3,201.2,7,229.8,13,10.200000000000005,91.41104294478528,56.6,80.33240997229917,88.61327663595559,81.56653680541316,75.0,25.0,66.6651271703945,High,0.9761904761904763
2025-06-07,23.0,34.5,28.8,79.0,,laporan_iklim_harian-juni-2025.xlsx,6,158,66.60000000000002,2,165.4,6,229.8,12,11.5,,,80.13454689354967,84.38459721237892,81.56653680541316,37.5,17.777777777777793,60.17722574369969,Medium,0.5952380952380952
2025-06-08,23.8,34.0,28.2,78.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,159,36.60000000000003,2,95.60000000000002,6,229.8,13,10.2,21.012269938650302,0.0,71.15749525616698,76.13985353177415,81.56653680541316,31.25,25.00000000000013,42.24663076154086,Medium,0.8174603174603176
2025-06-09,24.4,33.6,29.1,78.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,160,0.0,2,95.60000000000002,6,229.8,13,9.200000000000005,21.012269938650302,0.0,0.0,76.13985353177415,81.56653680541316,31.25,49.99999999999996,31.76513171030743,Low,0.8174603174603176
2025-06-10,23.0,33.0,26.3,85.0,40.8,laporan_iklim_harian-juni-2025.xlsx,6,161,40.800000000000026,3,108.40000000000003,6,270.6,13,10.0,92.7914110429448,60.8,75.02967946181242,77.65178360500826,85.74943612876768,70.0,30.000000000000107,65.4286470459905,Medium,0.9285714285714285
2025-06-11,22.5,33.2,27.4,76.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,162,40.800000000000026,3,107.40000000000003,6,242.0,13,10.700000000000005,21.012269938650302,0.0,75.02967946181242,77.53366406803686,82.81730572072996,23.214285714285715,22.222222222222218,41.7331922651172,Medium,0.9285714285714285
2025-06-12,23.7,34.0,28.6,80.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,163,40.800000000000026,3,77.40000000000003,6,242.0,13,10.3,21.012269938650302,0.0,75.02967946181242,69.4980694980695,82.81730572072996,43.75,24.444444444444464,43.94154355581258,Medium,0.9285714285714285
2025-06-13,24.4,34.0,28.7,80.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,164,0.0,3,40.800000000000026,6,242.0,13,9.6,21.012269938650302,0.0,0.0,44.95596477181745,82.81730572072996,43.75,40.0000000000001,27.58762528784563,Low,0.9285714285714285
2025-06-14,25.0,33.0,28.6,78.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,165,0.0,3,40.800000000000026,7,206.2,13,8.0,21.012269938650302,0.0,0.0,44.95596477181745,79.14701660857084,31.25,75.0,30.5955963766297,Low,0.9761904761904763
